,order_line,order_id,order_date,ship_date,ship_mode,customer_id,product_id,sales,quantity,discount,profit
3026,6428,Ca-New-2016-143714,23-05-2016,27-05-2016,Standard Class,CC-12370,OFF-PA-10000029,10.368,2.0,0.2,3.6288
3027,6429,Ca-New-2016-143714,23-05-2016,27-05-2016,Standard Class,CC-12370,TEC-PH-10004080,122.382,3.0,0.4,-24.4764
3028,6434,Ca-New-2015-121405,30-03-2015,04-04-2015,Standard Class,FC-14335,OFF-PA-10001838,23.52,5.0,0.2,8.526
3029,6435,Ca-New-2015-121405,30-03-2015,04-04-2015,Standard Class,FC-14335,TEC-PH-10002890,180.96,5.0,0.2,13.572
3030,6441,Ca-New-2016-101161,13-10-2016,20-10-2016,Standard Class,BW-11110,OFF-AR-10001860,34.7,5.0,0.0,12.492
3031,6442,Ca-New-2016-101161,13-10-2016,20-10-2016,Standard Class,BW-11110,OFF-ST-10003123,99.87,3.0,0.0,23.9688
3032,6443,Ca-New-2016-101161,13-10-2016,20-10-2016,Standard Class,BW-11110,OFF-PA-10001295,37.94,2.0,0.0,18.2112
3033,6444,Ca-New-2016-101161,13-10-2016,20-10-2016,Standard Class,BW-11110,OFF-LA-10000407,24.9,5.0,0.0,11.454
3034,6445,Ca-New-2016-101161,13-10-2016,20-10-2016,Standard Class,BW-11110,FUR-FU-10003535,82.26,3.0,0.0,33.7266
3035,6446,Ca-New-2015-151785,05-03-2015,10-03-2015,Standard Class,JJ-15445,OFF-FA-10000611,7.104,6.0,0.2,2.4864
3036,6450,Ca-New-2015-156510,25-09-2015,29-09-2015,Standard Class,EH-13990,OFF-BI-10000822,10.76,2.0,0.0,5.1648
3037,6451,Ca-New-2015-156510,25-09-2015,29-09-2015,Standard Class,EH-13990,OFF-PA-10002222,45.68,2.0,0.0,21.0128
3038,6452,Ca-New-2015-156510,25-09-2015,29-09-2015,Standard Class,EH-13990,OFF-AR-10004930,6.7,1.0,0.0,2.211
3039,6453,US-2015-110261,19-12-2015,23-12-2015,Second Class,PR-18880,TEC-PH-10001750,158.376,3.0,0.2,13.8579
3040,6454,Ca-New-2015-125710,08-10-2015,13-10-2015,Standard Class,BT-11680,OFF-AR-10000657,3.44,2.0,0.2,0.559
3041,6465,US-2016-155404,22-09-2016,28-09-2016,Standard Class,AS-10630,FUR-FU-10004586,13.28,2.0,0.0,6.3744
3042,6466,Ca-New-2015-114503,13-11-2015,17-11-2015,Standard Class,AA-10375,OFF-ST-10003572,84.96,6.0,0.2,6.372
3043,6468,Ca-New-2016-163804,02-12-2016,08-12-2016,Standard Class,DB-13270,OFF-ST-10000142,2079.4,5.0,0.0,582.232
3044,6469,Ca-New-2016-163804,02-12-2016,08-12-2016,Standard Class,DB-13270,TEC-PH-10000441,629.95,5.0,0.0,176.386
3045,6470,Ca-New-2016-163804,02-12-2016,08-12-2016,Standard Class,DB-13270,FUR-FU-10004864,72.42,6.0,0.0,23.8986
3046,6471,Ca-New-2015-108532,29-08-2015,02-09-2015,Standard Class,CC-12100,TEC-PH-10001750,131.98,2.0,0.0,35.6346
3047,6472,Ca-New-2015-108532,29-08-2015,02-09-2015,Standard Class,CC-12100,TEC-AC-10004510,114.52,7.0,0.0,11.452
3048,6474,Ca-New-2016-113292,18-03-2016,20-03-2016,Second Class,DB-13060,OFF-AP-10003590,871.8,3.0,0.2,87.18
3049,6487,Ca-New-2015-120621,21-03-2015,26-03-2015,Standard Class,JW-16075,OFF-AP-10002945,962.08,4.0,0.2,156.338
3050,6488,Ca-New-2015-120621,21-03-2015,26-03-2015,Standard Class,JW-16075,OFF-BI-10000948,12.843,3.0,0.7,-9.8463
3051,6489,Ca-New-2015-120621,21-03-2015,26-03-2015,Standard Class,JW-16075,OFF-PA-10002254,295.456,14.0,0.2,96.0232
3052,6492,Ca-New-2016-113845,20-11-2016,25-11-2016,Standard Class,FA-14230,FUR-BO-10004695,289.568,2.0,0.2,10.8588
3053,6493,Ca-New-2016-113845,20-11-2016,25-11-2016,Standard Class,FA-14230,OFF-ST-10003327,39.72,5.0,0.2,4.4685
3054,6494,Ca-New-2016-113845,20-11-2016,25-11-2016,Standard Class,FA-14230,TEC-PH-10003357,244.768,4.0,0.2,24.4768
3055,6498,Ca-New-2015-103135,24-07-2015,28-07-2015,Standard Class,SS-20515,FUR-FU-10001487,20.94,3.0,0.0,6.0726
3056,6499,Ca-New-2015-103135,24-07-2015,28-07-2015,Standard Class,SS-20515,OFF-BI-10000069,135.09,9.0,0.0,62.1414
3057,6500,Ca-New-2015-103135,24-07-2015,28-07-2015,Standard Class,SS-20515,TEC-AC-10003289,279.86,14.0,0.0,64.3678
3058,6501,Ca-New-2015-103135,24-07-2015,28-07-2015,Standard Class,SS-20515,OFF-BI-10000069,90.06,6.0,0.0,41.4276
3059,6506,Ca-New-2016-152331,26-06-2016,30-06-2016,Standard Class,LD-16855,OFF-AR-10001547,5.304,3.0,0.2,0.4641
3060,6507,US-2016-128909,09-10-2016,11-10-2016,Second Class,SP-20545,OFF-PA-10001593,19.136,4.0,0.2,5.98
3061,6508,US-2016-128909,09-10-2016,11-10-2016,Second Class,SP-20545,FUR-FU-10004071,332.832,4.0,0.2,-24.9624
3062,6524,Ca-New-2016-129308,07-07-2016,13-07-2016,Standard Class,CC-12100,OFF-LA-10002945,10.08,2.0,0.2,3.276
3063,6525,Ca-New-2016-129308,07-07-2016,13-07-2016,Standard Class,CC-12100,TEC-PH-10002310,59.994,1.0,0.4,-12.9987
3064,6526,Ca-New-2016-129308,07-07-2016,13-07-2016,Standard Class,CC-12100,OFF-BI-10001525,5.715,5.0,0.7,-4.7625
3065,6527,Ca-New-2016-129308,07-07-2016,13-07-2016,Standard Class,CC-12100,OFF-BI-10001308,9.42,5.0,0.7,-7.85
3066,6528,Ca-New-2016-157791,23-12-2016,28-12-2016,Second Class,CA-11965,TEC-CO-10002095,1999.96,4.0,0.0,899.982
3067,6539,Ca-New-2015-109862,25-10-2015,30-10-2015,Standard Class,HK-14890,TEC-PH-10004042,158.99,1.0,0.0,41.3374
3068,6540,Ca-New-2015-109862,25-10-2015,30-10-2015,Standard Class,HK-14890,FUR-CH-10002439,291.1,5.0,0.0,75.686
3069,6550,US-2015-164966,30-07-2015,01-08-2015,First Class,GH-14410,FUR-CH-10002304,155.88,6.0,0.0,38.97
3070,6551,Ca-New-2015-126739,01-11-2015,03-11-2015,Second Class,JH-16180,FUR-CH-10000422,327.564,4.0,0.1,21.8376
3071,6559,Ca-New-2015-166947,05-06-2015,10-06-2015,Standard Class,EB-13750,FUR-CH-10004997,1522.638,9.0,0.1,169.182
3072,6560,Ca-New-2016-160941,21-07-2016,26-07-2016,Standard Class,DK-12835,OFF-EN-10003001,419.9,5.0,0.0,197.353
3073,6561,Ca-New-2016-160941,21-07-2016,26-07-2016,Standard Class,DK-12835,OFF-LA-10003766,3.15,1.0,0.0,1.512
3074,6573,Ca-New-2016-161543,10-05-2016,16-05-2016,Standard Class,RD-19720,OFF-PA-10003971,11.96,2.0,0.0,5.8604
3075,6574,Ca-New-2016-160535,25-11-2016,30-11-2016,Standard Class,BP-11050,OFF-ST-10000689,563.4,4.0,0.0,67.608
3076,6575,Ca-New-2016-160535,25-11-2016,30-11-2016,Standard Class,BP-11050,TEC-MA-10004255,319.92,8.0,0.0,118.3704
3077,6578,Ca-New-2015-153752,06-12-2015,11-12-2015,Second Class,RO-19780,TEC-PH-10001615,173.94,6.0,0.0,50.4426
3078,6580,Ca-New-2016-169887,22-10-2016,22-10-2016,Same Day,MS-17530,OFF-PA-10003001,6.68,1.0,0.0,3.2064
3079,6581,Ca-New-2016-169887,22-10-2016,22-10-2016,Same Day,MS-17530,OFF-AR-10002766,8.34,3.0,0.0,2.2518
3080,6582,Ca-New-2016-169887,22-10-2016,22-10-2016,Same Day,MS-17530,FUR-FU-10003095,101.94,3.0,0.0,30.582
3081,6583,Ca-New-2016-148516,07-08-2016,11-08-2016,Standard Class,DW-13585,TEC-AC-10003610,179.97,3.0,0.0,86.3856
3082,6592,Ca-New-2015-103716,30-04-2015,06-05-2015,Standard Class,KB-16585,OFF-AR-10000658,34.65,3.0,0.0,9.702
3083,6593,Ca-New-2015-103716,30-04-2015,06-05-2015,Standard Class,KB-16585,TEC-PH-10000347,19.8,5.0,0.2,1.7325
3084,6594,Ca-New-2016-126795,13-06-2016,16-06-2016,Second Class,GT-14710,OFF-BI-10001989,33.568,2.0,0.2,11.7488
3085,6595,Ca-New-2015-146290,04-05-2015,11-05-2015,Standard Class,SV-20815,OFF-AR-10001897,125.93,7.0,0.0,35.2604
3086,6605,Ca-New-2016-148852,26-05-2016,31-05-2016,Standard Class,SV-20785,OFF-FA-10003467,5.94,3.0,0.0,0
3087,6606,Ca-New-2016-148852,26-05-2016,31-05-2016,Standard Class,SV-20785,OFF-PA-10001293,45.36,7.0,0.0,21.7728
3088,6607,Ca-New-2016-148852,26-05-2016,31-05-2016,Standard Class,SV-20785,TEC-PH-10003885,211.168,4.0,0.2,23.7564
3089,6608,Ca-New-2016-148852,26-05-2016,31-05-2016,Standard Class,SV-20785,FUR-CH-10004860,484.704,6.0,0.2,-84.8232
3090,6609,Ca-New-2016-148852,26-05-2016,31-05-2016,Standard Class,SV-20785,TEC-MA-10002428,371.976,3.0,0.2,116.2425
3091,6610,US-2015-118906,10-03-2015,10-03-2015,Same Day,KB-16585,OFF-ST-10002406,89.82,6.0,0.0,25.1496
3092,6611,Ca-New-2016-168921,20-10-2016,22-10-2016,First Class,AG-10495,OFF-BI-10004209,19.296,3.0,0.2,6.03
3093,6612,Ca-New-2015-107678,21-04-2015,28-04-2015,Standard Class,JK-16090,FUR-CH-10001891,191.96,2.0,0.0,51.8292
3094,6613,Ca-New-2015-107678,21-04-2015,28-04-2015,Standard Class,JK-16090,OFF-BI-10002215,21.3,3.0,0.0,9.798
3095,6614,Ca-New-2015-107678,21-04-2015,28-04-2015,Standard Class,JK-16090,TEC-PH-10002103,469.95,5.0,0.0,131.586
3096,6615,Ca-New-2015-107678,21-04-2015,28-04-2015,Standard Class,JK-16090,FUR-FU-10003394,209.88,3.0,0.0,35.6796
3097,6616,Ca-New-2016-123512,17-06-2016,19-06-2016,First Class,MV-18190,FUR-BO-10004218,239.666,2.0,0.15,14.098
3098,6617,Ca-New-2016-123512,17-06-2016,19-06-2016,First Class,MV-18190,OFF-LA-10000081,22.5,6.0,0.0,10.8
3099,6618,Ca-New-2016-123512,17-06-2016,19-06-2016,First Class,MV-18190,OFF-PA-10001497,219.84,4.0,0.0,107.7216
3100,6625,Ca-New-2015-141250,19-01-2015,23-01-2015,Standard Class,PM-18940,FUR-TA-10002855,102.438,1.0,0.3,-13.1706
3101,6626,Ca-New-2015-141250,19-01-2015,23-01-2015,Standard Class,PM-18940,FUR-CH-10004875,199.304,4.0,0.3,-8.5416
3102,6629,Ca-New-2015-135489,19-09-2015,22-09-2015,Second Class,GW-14605,TEC-PH-10000011,279.86,14.0,0.0,134.3328
3103,6630,Ca-New-2015-125696,02-10-2015,06-10-2015,Standard Class,NP-18685,OFF-BI-10001757,7.38,5.0,0.7,-5.412
3104,6631,Ca-New-2016-105081,25-12-2016,30-12-2016,Standard Class,JE-15715,FUR-CH-10000847,698.352,3.0,0.2,52.3764
3105,6632,Ca-New-2016-105081,25-12-2016,30-12-2016,Standard Class,JE-15715,FUR-TA-10001307,1747.25,5.0,0.0,629.01
3106,6633,US-2016-146857,06-05-2016,08-05-2016,Second Class,BE-11455,OFF-AP-10001205,54.48,1.0,0.0,15.2544
3107,6634,Ca-New-2016-166275,24-10-2016,24-10-2016,Same Day,SS-20590,TEC-AC-10001838,199.99,1.0,0.0,85.9957
3108,6644,US-2015-156496,10-08-2015,16-08-2015,Standard Class,WB-21850,TEC-PH-10000576,438.368,4.0,0.2,38.3572
3109,6645,US-2015-156496,10-08-2015,16-08-2015,Standard Class,WB-21850,TEC-PH-10004188,139.944,7.0,0.2,-31.4874
3110,6646,US-2015-156496,10-08-2015,16-08-2015,Standard Class,WB-21850,OFF-AP-10001469,133.472,4.0,0.2,15.0156
3111,6647,US-2016-127334,15-12-2016,21-12-2016,Standard Class,MP-18175,FUR-TA-10003473,564.195,3.0,0.5,-304.6653
3112,6648,US-2016-127334,15-12-2016,21-12-2016,Standard Class,MP-18175,OFF-AP-10001205,87.168,2.0,0.2,8.7168
3113,6661,Ca-New-2015-129322,08-08-2015,10-08-2015,Second Class,DB-13405,OFF-AR-10004587,39.66,2.0,0.0,11.898
3114,6662,Ca-New-2015-129322,08-08-2015,10-08-2015,Second Class,DB-13405,OFF-AP-10004336,113.92,2.0,0.0,33.0368
3115,6663,Ca-New-2015-129322,08-08-2015,10-08-2015,Second Class,DB-13405,OFF-BI-10001718,447.86,7.0,0.0,210.4942
3116,6666,Ca-New-2016-115483,14-07-2016,18-07-2016,Second Class,JS-15880,OFF-PA-10001497,219.84,5.0,0.2,79.692
3117,6673,Ca-New-2015-153794,11-09-2015,16-09-2015,Standard Class,SB-20290,OFF-AR-10000380,265.86,7.0,0.0,79.758
3118,6674,Ca-New-2015-135510,05-09-2015,12-09-2015,Standard Class,TW-21025,FUR-FU-10000820,67.96,4.0,0.0,12.2328
3119,6675,Ca-New-2015-109337,21-11-2015,23-11-2015,Second Class,DL-13330,OFF-AR-10003759,10.92,6.0,0.0,4.914
3120,6676,Ca-New-2015-109337,21-11-2015,23-11-2015,Second Class,DL-13330,TEC-MA-10002930,83.9,2.0,0.0,22.653
3121,6677,Ca-New-2015-109337,21-11-2015,23-11-2015,Second Class,DL-13330,OFF-AP-10004052,19.75,5.0,0.0,5.135
3122,6678,Ca-New-2015-109337,21-11-2015,23-11-2015,Second Class,DL-13330,TEC-AC-10000990,393.54,3.0,0.0,165.2868
3123,6685,US-2015-129637,17-12-2015,22-12-2015,Standard Class,MC-18100,OFF-ST-10003716,180.016,1.0,0.2,-15.7514
3124,6686,US-2015-129637,17-12-2015,22-12-2015,Standard Class,MC-18100,FUR-FU-10000965,41.552,2.0,0.6,-19.7372
3125,6687,US-2015-129637,17-12-2015,22-12-2015,Standard Class,MC-18100,OFF-AR-10003829,13.12,5.0,0.2,1.476
3126,6688,Ca-New-2015-165162,14-05-2015,21-05-2015,Standard Class,HG-15025,OFF-ST-10003470,1117.92,4.0,0.0,55.896
3127,6695,US-2016-163538,26-08-2016,30-08-2016,Standard Class,SS-20515,TEC-AC-10002006,47.97,3.0,0.0,14.8707
3128,6696,US-2016-155103,02-12-2016,07-12-2016,Standard Class,JF-15190,OFF-BI-10004318,415.176,3.0,0.2,134.9322
3129,6697,US-2016-155103,02-12-2016,07-12-2016,Standard Class,JF-15190,OFF-BI-10004236,35.232,3.0,0.2,11.4504
3130,6698,US-2016-155103,02-12-2016,07-12-2016,Standard Class,JF-15190,OFF-PA-10000062,54.96,1.0,0.0,26.9304
3131,6702,Ca-New-2015-153535,20-05-2015,24-05-2015,Standard Class,SG-20470,FUR-FU-10001986,163.136,4.0,0.2,20.392
3132,6703,Ca-New-2015-153535,20-05-2015,24-05-2015,Standard Class,SG-20470,OFF-BI-10001031,6.408,4.0,0.7,-4.9128
3133,6704,Ca-New-2015-139164,23-06-2015,28-06-2015,Standard Class,CS-12355,TEC-PH-10002468,217.584,2.0,0.2,19.0386
3134,6705,Ca-New-2015-139164,23-06-2015,28-06-2015,Standard Class,CS-12355,OFF-FA-10003059,5.43,3.0,0.0,1.7919
3135,6706,Ca-New-2015-139164,23-06-2015,28-06-2015,Standard Class,CS-12355,TEC-PH-10003931,143.976,3.0,0.2,8.9985
3136,6707,Ca-New-2016-112277,10-09-2016,15-09-2016,Standard Class,SC-20695,TEC-PH-10003505,519.68,7.0,0.2,58.464
3137,6709,Ca-New-2015-123141,14-11-2015,19-11-2015,Standard Class,GZ-14470,FUR-CH-10004287,883.84,4.0,0.2,99.432
3138,6710,Ca-New-2015-123141,14-11-2015,19-11-2015,Standard Class,GZ-14470,FUR-CH-10001891,230.352,3.0,0.2,20.1558
3139,6711,Ca-New-2016-149503,09-12-2016,12-12-2016,First Class,SP-20650,OFF-BI-10002133,273.92,8.0,0.2,99.296
3140,6717,Ca-New-2016-134789,08-04-2016,15-04-2016,Standard Class,CK-12325,OFF-FA-10002280,30,6.0,0.0,14.4
3141,6718,Ca-New-2016-134789,08-04-2016,15-04-2016,Standard Class,CK-12325,OFF-PA-10001934,25.92,4.0,0.0,12.7008
3142,6719,Ca-New-2016-134789,08-04-2016,15-04-2016,Standard Class,CK-12325,FUR-FU-10003268,159.92,4.0,0.0,31.984
3143,6720,Ca-New-2016-130442,16-12-2016,19-12-2016,First Class,SF-20065,OFF-AP-10004859,34.944,3.0,0.2,3.0576
3144,6725,Ca-New-2016-128811,12-09-2016,16-09-2016,Standard Class,SF-20200,OFF-FA-10000585,10.47,3.0,0.0,4.8162
3145,6726,Ca-New-2016-128811,12-09-2016,16-09-2016,Standard Class,SF-20200,OFF-LA-10003720,11.07,3.0,0.0,5.2029
3146,6727,Ca-New-2016-128811,12-09-2016,16-09-2016,Standard Class,SF-20200,OFF-BI-10000301,20.704,4.0,0.2,7.764
3147,6729,Ca-New-2016-165827,04-11-2016,09-11-2016,Standard Class,MF-17665,FUR-FU-10001889,50.496,6.0,0.2,8.2056
3148,6730,Ca-New-2015-156734,18-06-2015,20-06-2015,First Class,BV-11245,OFF-BI-10002982,6.129,3.0,0.7,-4.4946
3149,6731,Ca-New-2015-156734,18-06-2015,20-06-2015,First Class,BV-11245,FUR-CH-10002965,643.136,4.0,0.2,56.2744
3150,6732,Ca-New-2015-156734,18-06-2015,20-06-2015,First Class,BV-11245,OFF-PA-10001937,20.736,4.0,0.2,7.2576
3151,6735,Ca-New-2015-141754,20-12-2015,25-12-2015,Standard Class,EM-14200,OFF-LA-10004093,11.696,2.0,0.2,3.9474
3152,6736,Ca-New-2016-123358,10-04-2016,17-04-2016,Standard Class,BT-11680,OFF-AP-10004980,113.76,3.0,0.0,44.3664
3153,6737,Ca-New-2016-123358,10-04-2016,17-04-2016,Standard Class,BT-11680,OFF-ST-10001932,579.51,3.0,0.0,81.1314
3154,6738,Ca-New-2016-123358,10-04-2016,17-04-2016,Standard Class,BT-11680,OFF-ST-10000636,150.66,9.0,0.0,6.0264
3155,6739,Ca-New-2016-123358,10-04-2016,17-04-2016,Standard Class,BT-11680,OFF-BI-10000069,48.032,4.0,0.2,15.6104
3156,6744,Ca-New-2015-156923,16-02-2015,20-02-2015,Standard Class,SP-20860,OFF-PA-10002751,35.88,6.0,0.0,16.146
3157,6751,Ca-New-2016-154767,28-06-2016,30-06-2016,Second Class,BP-11155,FUR-CH-10003535,121.96,2.0,0.0,20.7332
3158,6752,Ca-New-2016-154767,28-06-2016,30-06-2016,Second Class,BP-11155,OFF-AP-10000595,8.74,2.0,0.0,2.2724
3159,6753,Ca-New-2016-154767,28-06-2016,30-06-2016,Second Class,BP-11155,OFF-PA-10003039,61.96,2.0,0.0,27.882
3160,6754,Ca-New-2016-154767,28-06-2016,30-06-2016,Second Class,BP-11155,OFF-BI-10002003,7.96,2.0,0.0,3.7412
3161,6755,Ca-New-2016-154767,28-06-2016,30-06-2016,Second Class,BP-11155,OFF-AP-10002311,275.24,4.0,0.0,121.1056
3162,6762,Ca-New-2016-162943,24-07-2016,26-07-2016,Second Class,DB-12970,FUR-CH-10001708,253.764,2.0,0.1,31.0156
3163,6763,Ca-New-2016-144764,02-09-2016,08-09-2016,Standard Class,RL-19615,OFF-LA-10000240,29.24,5.0,0.2,9.8685
3164,6764,Ca-New-2016-144764,02-09-2016,08-09-2016,Standard Class,RL-19615,OFF-ST-10002485,35.168,2.0,0.2,-8.3524
3165,6765,Ca-New-2016-144764,02-09-2016,08-09-2016,Standard Class,RL-19615,TEC-MA-10003230,1362.9,3.0,0.3,-19.47
3166,6773,Ca-New-2016-119018,04-11-2016,08-11-2016,Standard Class,CW-11905,OFF-BI-10003314,7.712,2.0,0.2,2.7956
3167,6774,Ca-New-2016-119018,04-11-2016,08-11-2016,Standard Class,CW-11905,OFF-BI-10000494,4.176,1.0,0.2,1.305
3168,6775,Ca-New-2016-119018,04-11-2016,08-11-2016,Standard Class,CW-11905,OFF-PA-10000295,38.88,6.0,0.0,18.6624
3169,6776,Ca-New-2015-105361,29-03-2015,04-04-2015,Standard Class,CM-12115,OFF-PA-10002615,17.64,4.0,0.0,8.1144
3170,6777,US-2016-152373,05-09-2016,11-09-2016,Standard Class,PT-19090,OFF-ST-10003479,93.456,3.0,0.2,-17.523
3171,6779,US-2016-147711,03-09-2016,08-09-2016,Second Class,HF-14995,FUR-BO-10003159,344.94,3.0,0.0,31.0446
3172,6780,US-2016-147711,03-09-2016,08-09-2016,Second Class,HF-14995,FUR-FU-10002364,14.76,2.0,0.0,4.2804
3173,6781,US-2016-147711,03-09-2016,08-09-2016,Second Class,HF-14995,OFF-BI-10003350,12.76,2.0,0.0,5.8696
3174,6782,US-2016-147711,03-09-2016,08-09-2016,Second Class,HF-14995,OFF-LA-10004093,58.48,8.0,0.0,27.4856
3175,6788,Ca-New-2015-118843,13-09-2015,20-09-2015,Standard Class,JH-15910,FUR-FU-10003975,129.93,3.0,0.0,12.993
3176,6789,Ca-New-2015-118843,13-09-2015,20-09-2015,Standard Class,JH-15910,OFF-PA-10001712,69.93,7.0,0.0,31.4685
3177,6790,Ca-New-2015-161445,07-09-2015,09-09-2015,Second Class,CC-12610,OFF-AR-10001953,140.736,4.0,0.2,12.3144
3178,6791,Ca-New-2016-124527,16-11-2016,17-11-2016,First Class,IM-15055,OFF-BI-10004967,8.32,5.0,0.2,2.808
3179,6792,Ca-New-2016-162348,10-11-2016,15-11-2016,Standard Class,BF-11170,FUR-FU-10003731,9.98,1.0,0.0,2.7944
3180,6794,Ca-New-2015-145394,16-11-2015,20-11-2015,Standard Class,MC-17605,OFF-ST-10000344,21.488,2.0,0.2,1.6116
3181,6795,Ca-New-2015-145394,16-11-2015,20-11-2015,Standard Class,MC-17605,TEC-PH-10001051,239.976,3.0,0.2,26.9973
3182,6796,Ca-New-2015-145394,16-11-2015,20-11-2015,Standard Class,MC-17605,FUR-FU-10001215,34.504,2.0,0.6,-15.5268
3183,6797,Ca-New-2015-168809,25-08-2015,25-08-2015,Same Day,MC-18100,FUR-FU-10001473,20.104,2.0,0.6,-16.5858
3184,6798,Ca-New-2015-168809,25-08-2015,25-08-2015,Same Day,MC-18100,OFF-BI-10000315,3.798,1.0,0.8,-6.0768
3185,6799,Ca-New-2015-168809,25-08-2015,25-08-2015,Same Day,MC-18100,FUR-FU-10002240,7.88,5.0,0.6,-3.94
3186,6808,Ca-New-2015-128125,31-03-2015,05-04-2015,Standard Class,EB-13705,OFF-PA-10000357,98.376,3.0,0.2,35.6613
3187,6809,Ca-New-2015-128125,31-03-2015,05-04-2015,Standard Class,EB-13705,FUR-FU-10001085,22.38,3.0,0.6,-7.833
3188,6824,Ca-New-2015-154291,25-07-2015,29-07-2015,Standard Class,YS-21880,OFF-EN-10001335,98.46,9.0,0.0,49.23
3189,6825,Ca-New-2015-154291,25-07-2015,29-07-2015,Standard Class,YS-21880,FUR-TA-10002041,358.58,2.0,0.0,39.4438
3190,6826,Ca-New-2016-118689,02-10-2016,09-10-2016,Standard Class,TC-20980,OFF-ST-10001558,32.48,2.0,0.0,4.872
3191,6827,Ca-New-2016-118689,02-10-2016,09-10-2016,Standard Class,TC-20980,TEC-CO-10004722,17499.95,5.0,0.0,8399.976
3192,6828,Ca-New-2016-118689,02-10-2016,09-10-2016,Standard Class,TC-20980,OFF-BI-10004600,735.98,2.0,0.0,331.191
3193,6829,Ca-New-2016-118689,02-10-2016,09-10-2016,Standard Class,TC-20980,OFF-BI-10003712,34.37,7.0,0.0,16.8413
3194,6830,Ca-New-2016-118689,02-10-2016,09-10-2016,Standard Class,TC-20980,OFF-AR-10001958,33.96,2.0,0.0,9.5088
3195,6831,Ca-New-2016-140438,24-12-2016,27-12-2016,Second Class,PW-19030,TEC-PH-10001750,197.97,3.0,0.0,53.4519
3196,6833,Ca-New-2015-112522,10-10-2015,17-10-2015,Standard Class,DP-13165,OFF-AR-10003183,8.016,3.0,0.2,1.002
3197,6834,Ca-New-2016-153101,08-09-2016,08-09-2016,Same Day,PJ-19015,FUR-TA-10003008,146.04,1.0,0.2,-12.7785
3198,6835,Ca-New-2016-142615,20-11-2016,24-11-2016,Standard Class,BM-11575,TEC-AC-10004803,27.88,2.0,0.0,3.9032
3199,6838,Ca-New-2015-116260,06-07-2015,12-07-2015,Standard Class,BF-10975,OFF-AR-10003732,11.12,4.0,0.0,2.8912
3200,6841,Ca-New-2015-166338,06-12-2015,07-12-2015,First Class,MP-18175,OFF-BI-10002852,14.832,3.0,0.7,-10.3824
3201,6842,Ca-New-2016-123946,12-09-2016,17-09-2016,Standard Class,AJ-10795,TEC-AC-10004877,20.7,3.0,0.0,1.656
3202,6843,Ca-New-2016-123946,12-09-2016,17-09-2016,Standard Class,AJ-10795,OFF-FA-10002975,11.34,3.0,0.0,5.2164
3203,6844,Ca-New-2016-123946,12-09-2016,17-09-2016,Standard Class,AJ-10795,OFF-ST-10000419,67.9,5.0,0.0,0.679
3204,6845,Ca-New-2016-123946,12-09-2016,17-09-2016,Standard Class,AJ-10795,FUR-CH-10002073,1059.12,4.0,0.0,307.1448
3205,6847,US-2016-159093,09-05-2016,14-05-2016,Standard Class,RS-19420,OFF-PA-10001260,32.04,4.0,0.0,14.418
3206,6848,Ca-New-2016-162110,18-07-2016,22-07-2016,Standard Class,NP-18670,TEC-PH-10001924,55.992,1.0,0.2,3.4995
3207,6849,US-2016-163461,18-06-2016,21-06-2016,First Class,BT-11440,OFF-PA-10003134,76.864,2.0,0.2,26.9024
3208,6851,US-2016-100461,08-01-2016,12-01-2016,Standard Class,JO-15145,FUR-BO-10002545,1565.88,6.0,0.0,407.1288
3209,6852,US-2016-100461,08-01-2016,12-01-2016,Standard Class,JO-15145,OFF-BI-10001460,106.05,7.0,0.0,49.8435
3210,6865,US-2016-126452,21-08-2016,28-08-2016,Standard Class,SC-20230,OFF-BI-10004465,12.672,2.0,0.2,4.752
3211,6866,US-2016-126452,21-08-2016,28-08-2016,Standard Class,SC-20230,TEC-PH-10003555,91.96,5.0,0.2,-20.691
3212,6867,US-2016-126452,21-08-2016,28-08-2016,Standard Class,SC-20230,TEC-AC-10000844,254.97,3.0,0.0,91.7892
3213,6868,US-2016-126452,21-08-2016,28-08-2016,Standard Class,SC-20230,TEC-PH-10003187,31.984,2.0,0.2,-7.996
3214,6869,US-2016-126452,21-08-2016,28-08-2016,Standard Class,SC-20230,FUR-TA-10003569,2887.056,9.0,0.2,180.441
3215,6870,US-2016-126452,21-08-2016,28-08-2016,Standard Class,SC-20230,OFF-PA-10003848,12.96,2.0,0.0,6.2208
3216,6871,US-2016-126452,21-08-2016,28-08-2016,Standard Class,SC-20230,OFF-PA-10002606,47.52,9.0,0.0,21.384
3217,6872,Ca-New-2016-145009,05-12-2016,08-12-2016,Second Class,RF-19345,OFF-LA-10004853,11.952,3.0,0.2,3.8844
3218,6873,Ca-New-2015-162544,16-12-2015,19-12-2015,First Class,SG-20080,OFF-PA-10004948,4.98,1.0,0.0,2.3406
3219,6876,US-2016-121013,05-09-2016,10-09-2016,Standard Class,MM-17920,OFF-LA-10004545,25.06,2.0,0.0,11.7782
3220,6877,US-2016-121013,05-09-2016,10-09-2016,Standard Class,MM-17920,FUR-TA-10003238,1652.94,3.0,0.0,314.0586
3221,6878,US-2015-123918,15-10-2015,15-10-2015,Same Day,CG-12520,FUR-FU-10004952,131.376,6.0,0.6,-95.2476
3222,6879,US-2015-123918,15-10-2015,15-10-2015,Same Day,CG-12520,OFF-PA-10003001,5.344,1.0,0.2,1.8704
